"INTERNAL,N,6,0","INACTIVE,L","PART_NO,C,20","DESC,C,70","DESC1,C,70","PRINTD1,L","TYPE,C,1","GROUP,N,6,0","GROUP1,N,4,0","GROUP2,N,4,0","GROUP3,N,4,0","SALE_ACC,N,5,0","BUY_ACC,N,5,0","UNIT,C,10","BIN,C,10","PRICE1,N,13,3","QTY1,N,9,2","PRICE2,N,13,3","QTY2,N,9,2","PRICE3,N,13,3","QTY3,N,9,2","PRICE4,N,13,3","QTY4,N,9,2","PRICE5,N,13,3","QTY5,N,9,2","SPRICE,N,13,3","SDATE1,D","SDATE2,D","COST,N,14,4","FACTOR,N,7,3","PUR_QTY,N,14,3","PUR_AMOUNT,N,15,3","QTY,N,12,3","BACKORDER,N,12,4","ONORDER,N,12,4","ONLAYBY,N,10,2","LASTSOLD,D","LASTBUY,D","LASTORDER,D","MINIMUM,N,8,0","MAXIMUM,N,8,0","TAXCODE,C,3","TAXCODE1,C,3","NOTES,C,57","TRACKSER,L","SUPPLIER,N,4,0","EDITQTY,L","BLOCKDISC,L","EDITPRICE,L","SELLUNIT,N,6,0","BUYUNIT,N,6,0","MADEUP,L","BFQTY,N,12,3","BFCOST,N,15,4","SPICTURE,C,80","USRPROMPT,C,80","EXPIRY,L","S_POINTS,N,8,0","USESCALE,L","CON_OUT,N,11,3","CON_IN,N,11,3","RELEASEDON,D","WEBSTORE,L","FROMTIME,C,5","TOTIME,C,5","COSTDATE,D","COSTDATE1,D","TEMPCOST,N,15,3","DAYS,N,5,0","BLOCKFRAC,L","MINSELL,N,13,3","SELLCHANGE,D","SPECIALS,N,3,0"
61,FALSE,37000125808,NOBLE WHITE SUPER LIGHTENING CREAM    50ML,,FALSE,,1,0,0,0,0,0,,,9106.94,1,0,0,8924.81,3,0,0,0,0,6380,4/1/2025,12/17/2025,1170,0,0,0,1,0,0,0,6/18/2025,6/14/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
62,FALSE,41167052242,GOLD BOND ULTIMATE HYDRATING LOTION  RADIANCE RENE,,FALSE,,1,0,0,0,0,0,,,22198.18,1,0,0,21754.22,3,0,0,0,0,0,,,9000,0,0,0,1,0,0,0,7/7/2025,6/12/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
63,FALSE,51219814419,ULTRA - TONE COMPLEXION BRIGHTENING LOTION   300ML,,FALSE,,22,0,0,0,0,0,,,17644.7,1,0,0,17291.81,3,0,0,0,0,16800,4/1/2025,12/31/2026,9500,0,0,0,3,0,0,0,,7/28/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
64,FALSE,52800482340,LUBRIDERM ADVANCED THERAPY LOTION  473ML,,FALSE,,1,0,0,0,0,0,,,17075.52,1,0,0,16734.01,3,0,0,0,0,0,,,6000,0,0,0,0,0,0,0,3/10/2025,6/14/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
65,FALSE,65656916754,DOVE PRO.AGE LOTION 8FLOZ,,FALSE,,1,0,0,0,0,0,,,10245.31,1,0,0,10040.4,3,0,0,0,0,0,,,3000,0,0,0,3,0,0,0,,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,2,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
66,FALSE,71661116201,ALOE VERA SKIN CARE LOTION 591ML,,FALSE,,1,0,0,0,0,0,,,10814.5,1,0,0,10598.2,3,0,0,0,0,9570,4/1/2025,12/31/2025,4334,0,0,0,3,0,0,0,,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
67,FALSE,72140000219,EUCERIN ORIGINAL HEALING CREAM 454G,,FALSE,,1,0,0,0,0,0,,,25897.87,1,0,0,25379.92,3,0,0,0,0,24602.977,3/3/2025,3/5/2025,12775,0,0,0,0,0,0,0,,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
68,FALSE,72140003043,EUCERIN DAILY HYDRATION LOTION  500ML,,FALSE,,1,0,0,0,0,0,,,25044.1,1,0,0,24543.21,3,0,0,0,0,0,,,11000,0,0,0,4,0,0,0,6/24/2025,6/14/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,1,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
69,FALSE,72140011871,EUCERIN ECZEMA RELIEF BODY CREAM 226G,,FALSE,,1,0,0,0,0,0,,,19352.26,1,0,0,18965.21,3,0,0,0,0,0,,,9500,0,0,0,0,0,0,0,1/15/2024,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,4,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
70,FALSE,72140012083,EUCERIN DAILY HYDRATION LOTION+ SPF15  500ML,,FALSE,,1,0,0,0,0,0,,,25044.1,1,0,0,24543.21,3,0,0,0,0,0,,,11000,0,0,0,0,0,0,0,,6/14/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,1,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
71,FALSE,72140019433,EUCERIN SKIN CALMING LOTION 500ML,,FALSE,,1,0,0,0,0,0,,,23760,1,0,0,23284.8,3,0,0,0,0,0,,,12000,0,0,0,1,0,0,0,7/21/2025,2/14/2024,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,2,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
72,FALSE,72140020491,EUCERIN ADVANCED REPAIR CREAM 454G,,FALSE,,1,0,0,0,0,0,,,28500,1,0,0,28200,3,0,0,0,0,0,,,22100,0,0,0,4,0,0,0,12/31/2025,1/14/2025,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,3,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
73,FALSE,72140024611,EUCERIN ROUGHNESSS RELIEF LOTION 500ML,,FALSE,,1,0,0,0,0,0,,,25044.1,1,0,0,24543.21,3,0,0,0,0,0,,,11000,0,0,0,-8,0,0,0,3/3/2025,6/14/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
74,FALSE,72140636081,AQUAPHOR HEALING OINTMENT ADVANCED THERAPY 396G,,FALSE,,1,0,0,0,0,0,,,21059.81,1,0,0,20638.61,3,0,0,0,0,0,,,10000,0,0,0,1,0,0,0,8/4/2023,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,2,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
75,FALSE,72140110161,EUCERIN INTENSIVE REPAIR LOTION 625ML,,FALSE,,1,0,0,0,0,0,,,29000.01,1,0,0,28500,3,0,0,0,0,0,,,20000,0,0,0,0,0,0,0,6/23/2025,10/1/2024,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,1,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
76,FALSE,75609026485,OLAY QUENCH SHIMMER LUMINOUS MINERALS BODY LOTION,,FALSE,,1,0,0,0,0,0,,,29500,1,0,0,29200,3,0,0,0,0,0,,,20833.34,0,0,0,-1,0,0,0,7/18/2025,11/29/2024,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
77,FALSE,75609040085,OLAY QUENCH DAILY HYDRATION ALMOND MILK 600ML,,FALSE,,1,0,0,0,0,0,,,29690,1,0,0,29200,3,0,0,0,0,0,,,20833.33,0,0,0,5,0,0,0,6/17/2025,11/29/2024,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,3,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
78,FALSE,75609042430,OLAY TOTAL EFFECTS 7 IN ONE BODY LOTION 400ML,,FALSE,,1,0,0,0,0,0,,,40981.25,1,0,0,40161.63,3,0,0,0,0,0,,,25000,0,0,0,1,0,0,0,4/30/2025,11/21/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,5,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
79,FALSE,75609194719,OLAY QUENCH AGE DEFYING VITAMIN E 600ML,,FALSE,,1,0,0,0,0,0,,,29690.91,1,0,0,29097.1,3,0,0,0,0,0,,,9500,0,0,0,0,0,0,0,10/30/2024,6/19/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
80,FALSE,79896653836,QUEEN HELENE COCOA BUTTER 425G,,FALSE,,1,0,0,0,0,0,,,10814.5,1,0,0,10598.2,3,0,0,0,0,0,,,4335,0,0,0,0,0,0,0,6/19/2025,6/14/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
81,FALSE,85805071370,ELIZABETH ARDEN GREEN TEA REFRESHING BODY LOTION 5,,FALSE,,1,0,0,0,0,0,,,27890.02,1,0,0,27332.22,3,0,0,0,0,0,,,14500,0,0,0,4,0,0,0,,6/10/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
82,FALSE,98864005026,55 H+  LIGHTENING CARROT LOTION    500ML,,FALSE,,1,0,0,0,0,0,,,25500,1,0,0,25000,3,0,0,0,0,0,,,17000,0,0,0,1,0,0,0,3/5/2025,8/22/2024,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,1,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
83,FALSE,20449,QEI+ PARIS  SHOWER CREAM WITH CARROT OIL 1200ML,,FALSE,,1,0,0,0,0,0,,,10814.5,1,0,0,10598.2,3,0,0,0,0,0,,,2750,0,0,0,-1,0,0,0,7/17/2025,11/21/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,4,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
84,FALSE,98864005231,QEI +  PRIVILEGE TONING BODY MILK   500ML,,FALSE,,1,0,0,0,0,0,,,29500,1,0,0,29000,3,0,0,0,0,0,,,24000,0,0,0,0,0,0,0,7/16/2025,4/18/2025,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,3,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
85,FALSE,98864005385,QEI+ PARIS ORIENTAL  BODY MILK   500ML,,FALSE,,1,0,0,0,0,0,,,25300,1,0,0,25200,3,0,0,0,0,0,,,11000,0,0,0,0,0,0,0,8/15/2024,6/20/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
86,FALSE,98864900659,P BEDON PUISSANCE LIGHTENING BODY MILK   500ML,,FALSE,,1,0,0,0,0,0,,,26000,1,0,0,25500,3,0,0,0,0,0,,,21000,0,0,0,2,0,0,0,6/26/2025,2/13/2025,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,1,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
87,FALSE,6154000000000,EDEN TEENS GLOW BODY MILK  400ML,,FALSE,,1,0,0,0,0,0,,,8500,1,0,0,8300,3,0,0,0,0,0,,,3500,0,0,0,4,0,0,0,5/16/2025,4/29/2024,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,8,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
88,FALSE,163164000000,LA ASIAN WHITE PAPAYA AND MULBERRY EXTRACT LOTION,,FALSE,,1,0,0,0,0,0,,,13091.23,1,0,0,12829.41,3,0,0,0,0,12500,4/1/2025,9/20/2025,6250,0,0,0,7,0,0,0,7/14/2025,4/8/2024,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,10,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
89,FALSE,191001000000,JERGENS ORIGINAL SCENT   NIGERIA 621ML,,FALSE,,1,0,0,0,0,0,,,4400,1,0,0,4180,3,0,0,0,0,0,,,1085,0,0,0,0,0,0,0,8/12/2024,6/19/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
90,FALSE,301872000000,CERAVE INTENSIVE STRETCH MARKS CREAM 144G,,FALSE,,1,0,0,0,0,0,,,18783.07,1,0,0,18407.41,3,0,0,0,0,0,,,7000,0,0,0,0,0,0,0,12/18/2023,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,2,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
91,FALSE,302990000000,CETAPHIL MOISTURIZING LOTION 237ML,,FALSE,,1,0,0,0,0,0,,,17075.52,1,0,0,16734.01,3,0,0,0,0,0,,,6500,0,0,0,0,0,0,0,12/17/2024,6/23/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,4,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
92,FALSE,302994000000,CETAPHIL DAILY OIL-FREE HYDRATING LOTION 88ML,,FALSE,,18,0,0,0,0,0,,,15000,1,0,0,14700,3,0,0,0,0,0,,,12085,0,0,0,0,0,0,0,9/16/2024,6/13/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,3,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/2/2025,0
93,FALSE,8901030000000,VASELINE INTENSIVE CARE COCOA RADIANT  600ML,,FALSE,,1,0,0,0,0,0,,,12294.37,1,0,0,12048.49,3,0,0,0,0,0,,,5833.33,0,0,0,0,0,0,0,5/23/2025,12/11/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,6/6/2025,0
94,FALSE,305213000000,VASELINE INTENSIVE CARE ESSENTIAL HEALING   600ML,,FALSE,,1,0,0,0,0,0,,,10721.72,1,0,0,10507.29,3,0,0,0,0,0,,,4000,0,0,0,1,0,0,0,9/18/2024,6/14/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
95,FALSE,316864000000,AMLACTIN DAILY 12% LACTIC ACID MOISTURIZING LOTION 400G,,FALSE,,1,0,0,0,0,0,,,37000,1,0,0,36700,3,0,0,0,0,0,,,29310,0,0,0,3,0,0,0,6/2/2025,5/17/2024,,0,6,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,14,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
96,TRUE,307817000000,AMLACTIN RAPID RELIEF 225G,,FALSE,,1,0,0,0,0,0,,,24000,1,0,0,28000,3,0,0,0,0,0,,,12700,0,0,0,8,0,0,0,10/2/2023,9/23/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
97,FALSE,316864000000,AMLACTIN DAILY 12% LACTIC ACID MOISTURIZING LOTION 225G,,FALSE,,1,0,0,0,0,0,,,30000,1,0,0,29700,3,0,0,0,0,0,,,23000,0,0,0,4,0,0,0,7/12/2025,5/20/2024,,0,6,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,20,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
98,FALSE,316864000000,AMLACTIN DAILY 12% LACTIC ACID MOISTURIZING LOTION 567G,,FALSE,,1,0,0,0,0,0,,,48000,1,0,0,47500,3,0,0,0,0,0,,,36000,0,0,0,5,0,0,0,5/29/2025,2/25/2025,,0,6,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,19,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
99,FALSE,316864000000,AMLACTIN INTENSIVE HEALING 225G,,FALSE,,1,0,0,0,0,0,,,34000,1,0,0,33700,3,0,0,0,0,0,,,25000,0,0,0,4,0,0,0,7/4/2025,11/29/2024,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,13,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
100,FALSE,345334000000,VANICREAM MOISTURIZING LOTION 453G,,FALSE,,22,0,0,0,0,0,,,23564.22,1,0,0,23092.94,3,0,0,0,0,20000,4/1/2025,12/31/2025,12000,0,0,0,3,0,0,0,,6/14/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
101,FALSE,371662000000,EXTRA RADIANCE COCA BUTTER BODY LOTION 600ML,,FALSE,,1,0,0,0,0,0,,,13091.23,1,0,0,12829.41,3,0,0,0,0,0,,,5000,0,0,0,2,0,0,0,2/2/2024,6/10/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/14/2025,0
102,FALSE,371662000000,ADVANCED REPAIR UNSCENTED BODY LOTION 600ML,,FALSE,,1,0,0,0,0,0,,,13091.23,1,0,0,12829.41,3,0,0,0,0,0,,,5000,0,0,0,3,0,0,0,,6/10/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/14/2025,0
103,FALSE,381370000000,AVEENO DAILY MOISTURING LOTION 354ML,,FALSE,,1,0,0,0,0,0,,,17644.7,1,0,0,17291.81,3,0,0,0,0,0,,,8000,0,0,0,0,0,0,0,12/9/2023,6/14/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
104,FALSE,381370000000,AVEENO DAILY MOISTURIZING LOTION 532ML,,FALSE,,1,0,0,0,0,0,,,28000,1,0,0,27700,3,0,0,0,0,0,,,16000,0,0,0,-9,0,0,0,7/16/2025,3/6/2025,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,3,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
105,FALSE,381371000000,AVEENO DAILY MOISTURIZING LOTION 530 ML,,FALSE,,1,0,0,0,0,0,,,21628.99,1,0,0,21196.42,3,0,0,0,0,0,,,8000,0,0,0,0,0,0,0,7/23/2024,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,6,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
106,FALSE,381371000000,AVEENO BABY CALMING COMFORT LOTION 532ML,,FALSE,,20,0,0,0,0,0,,,28000,1,0,0,27500,3,0,0,0,0,0,,,22000,0,0,0,14,0,0,0,6/12/2025,6/12/2025,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,3,,FALSE,7:00,20:00,,,0,0,FALSE,0,6/12/2025,0
107,FALSE,381371000000,AVEENO SKIN RELIEF MOISTURIZING LOTION 975ML,,FALSE,,1,0,0,0,0,0,,,27320.83,1,0,0,26774.42,3,0,0,0,0,0,,,14000,0,0,0,0,0,0,0,10/10/2024,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
108,FALSE,381371000000,AVEENO RESTORATIVE SKIN THERAPY OAT REPAIRING CREA,,FALSE,,1,0,0,0,0,0,,,20751.5,1,0,0,20336.47,3,0,0,0,0,0,,,6667,0,0,0,0,0,0,0,6/23/2025,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,10,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
109,FALSE,470025000000,ZEENAT SKIN BRIGHTENING BODY LOTION  500ML,,FALSE,,1,0,0,0,0,0,,,26706.11,1,0,0,26171.98,3,0,0,0,0,25370.805,3/3/2025,5/31/2025,14000,0,0,0,5,0,0,0,7/19/2023,6/14/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
110,FALSE,470025000000,ZEENAT CARROT MULTIPLEX SKIN BRIGHTENMING CREAM 50,,FALSE,,1,0,0,0,0,0,,,16392.5,1,0,0,16064.64,3,0,0,0,0,0,,,6500,0,0,0,4,0,0,0,10/12/2024,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
111,FALSE,513100000000,SKIN DOCTOR PARIS TREATMENT AND BRIGHTENING LOTIO,,FALSE,,1,0,0,0,0,0,,,9896.96,1,0,0,9699.03,3,0,0,0,0,0,,,3335,0,0,0,0,0,0,0,11/1/2023,6/14/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
112,FALSE,655881000000,KOJIC CLEAR GOLD BODY LOTION,,FALSE,,1,0,0,0,0,0,,,9072.22,1,0,0,8890.77,3,0,0,0,0,8500,4/1/2025,1/7/2026,3000,0,0,0,3,0,0,0,,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,3,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
113,FALSE,702256000000,VEETGOLD STRETCH MARKS THERAPY 150G,,FALSE,,1,0,0,0,0,0,,,5773.23,1,0,0,5657.76,3,0,0,0,0,5484.569,3/3/2025,3/5/2025,1870,0,0,0,5,0,0,0,2/21/2024,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,5,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
114,FALSE,706827000000,BIO BALANCE PURE CARROT 450ML,,FALSE,,22,0,0,0,0,0,,,8247.48,1,0,0,8082.54,3,0,0,0,0,7100,4/1/2025,8/31/2025,3250,0,0,0,1,0,0,0,4/3/2024,6/19/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,3,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
115,FALSE,717938000000,ONYX BATHHOUSE PEACE & PRIDE BODY BUTTER CITRUS PE,,FALSE,,1,0,0,0,0,0,,,14845.46,1,0,0,14548.55,3,0,0,0,0,14103.187,3/3/2025,3/5/2025,6500,0,0,0,4,0,0,0,2/26/2024,6/10/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/22/2024,0
116,FALSE,735379000000,ALPHA SKIN CARE RENEWAL BODY LOTION 340G,,FALSE,,1,0,0,0,0,0,,,25000,1,0,0,24500,3,0,0,0,0,23750,3/3/2025,3/5/2025,16500,0,0,0,5,0,0,0,7/21/2025,7/2/2025,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,20,,FALSE,7:00,20:00,,,0,0,FALSE,0,2/26/2024,0
117,FALSE,737192000000,CLEAR ESSENCE MEDICATED FADE CR╚ME  113.5G,,FALSE,,1,0,0,0,0,0,,,13660.42,1,0,0,13387.21,3,0,0,0,0,0,,,4670,0,0,0,0,0,0,0,3/9/2024,6/14/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
118,FALSE,745114000000,TOPSY LEMON FRESH EXTRA WHITE & TONE LOTION 250ML,,FALSE,,1,0,0,0,0,0,,,3984.29,1,0,0,3904.6,3,0,0,0,0,0,,,1170,0,0,0,0,0,0,0,8/14/2023,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,4,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
119,FALSE,764302000000,SHEA MOISTURE AFRICAN BLACK SHOP BODY LOTION 384ML,,FALSE,,1,0,0,0,0,0,,,16506.34,1,0,0,16176.2,3,0,0,0,0,0,,,5500,0,0,0,4,0,0,0,5/26/2025,10/9/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,3,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
120,FALSE,781584000000,GLUTA MAX GOLD BODY LOTION 500ML,,FALSE,,1,0,0,0,0,0,,,4553.47,1,0,0,4462.4,3,0,0,0,0,0,,,4000,0,0,0,0,0,0,0,9/24/2024,,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/7/2025,0
